source_file,param,carbon_init,num_times,succ_rate,succ_low95,succ_high95,exec_ms_per_run,execs_per_sec,succ_per_sec_corrected,electron_init,measure,electron_single_qubit_depolar_prob,carbon_z_rot_depolar_prob,ec_gate_depolar_prob,init_time,single_qubit_gate_depolar_prob,two_qubit_gate_depolar_prob,measure_time
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.59,0.4920125056109662,0.6813284290433533,5.856919,170.73823284904572,100.73555738093697,,3200.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,5.858518299999999,170.69162351169922,107.53572281237051,,3600.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.62,0.5220957382071034,0.7090255079986562,5.8601207,170.6449493437908,105.79986859315031,,4000.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.7,0.6041496156718804,0.7810524613377188,5.861719900000001,170.598393826358,119.41887567845059,,4400.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.61,0.5120283616749816,0.699832780680298,5.8633195,170.55185206946337,104.03662976237266,,4800.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.63,0.5322034757513312,0.7181778743049083,5.8649202,170.505303720927,107.41834134418401,,5200.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.68,0.5833719774632082,0.7633098918454312,5.86652,170.45880692471857,115.91198870880864,,5600.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.71,0.6146092505999206,0.7898529302601586,5.868119699999999,170.4123383849856,120.99276025333977,,6000.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.59,0.4920125056109662,0.6813284290433533,5.8697199,170.36588066152868,100.51586959030192,,6400.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.62,0.5220957382071034,0.7090255079986562,5.8713199,170.3194540634722,105.59806151935275,,6800.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.62,0.5220957382071034,0.7090255079986562,5.8729199,170.27305276205112,105.5692927124717,,7200.0,,,,,,,
20240915-223006_NVQDeviceConfig_measure_100.csv,measure,,100,0.67,0.5730516033971138,0.7543701620610456,5.874519800000001,170.22667963430814,114.05187535498646,,7600.0,,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.51,0.41347840477434145,0.6057816990761385,5.8589194,170.67993801041195,87.04676838531009,,,0.004,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.69,0.5937376052204429,0.7722043679386762,5.858920100000001,170.6799176182655,117.76914315660319,,,0.0048,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.64,0.542352199811621,0.7272892540950986,5.858920100000001,170.6799176182655,109.23514727568993,,,0.0056,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.63,0.5322034757513312,0.7181778743049083,5.8589187,170.67995840256324,107.52837379361485,,,0.0064,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.63,0.5322034757513312,0.7181778743049083,5.8589207,170.67990013928676,107.52833708775066,,,0.0072,,,,,,
20240915-223629_NVQDeviceConfig_electron_single_qubit_depolar_prob_100.csv,electron_single_qubit_depolar_prob,,100,0.56,0.4622792771125631,0.6532813459903167,5.8589205,170.67990596561262,95.58074734074307,,,0.008,,,,,,
